seqnames,start,end 
chr4,148202181,148204450
chr4,148213956,148215916
chr4,148216793,148217595
chr4,148270916,148272022
chr4,148355248,148355829
chr4,148375779,148376338
chr4,14841512,14842600
chr4,148435829,148437253
chr4,148441547,148446328
chr4,148447254,148448087
chr4,148715802,148717070
chr4,14876717,14878310
chr4,14915628,14918001
chr4,149202893,149204461
chr4,14926072,14926817
chr4,149293194,149293586
chr4,149408677,149410362
chr4,149881460,149882570
chr4,149912446,149913030
chr4,149914197,149914794
chr4,150005621,150006168
chr4,15000704,15006776
chr4,150063179,150063586
chr4,15007099,15007544
chr4,150077521,150079920
chr4,150116943,150117403
chr4,150150404,150151767
chr4,150160178,150160540
chr4,150166623,150167399
chr4,150172983,150174212
chr4,150174327,150174895
chr4,150176424,150176734
chr4,150256061,150256624
chr4,15032849,15034981
chr4,150722439,150723953
chr4,150873857,150875525
chr4,151014369,151016571
chr4,151099582,151100437
chr4,151111381,151112679
chr4,151113380,151115793
chr4,151116921,151118156
chr4,151144088,151144851
chr4,151165890,151166172
chr4,151169568,151170242
chr4,151174296,151174640
chr4,151198488,151200510
chr4,151202386,151203981
chr4,151215170,151216466
chr4,151226467,151229343
chr4,151257410,151258150
chr4,151284253,151285465
chr4,151296547,151298272
chr4,151313434,151317968
chr4,151318558,151318970
chr4,151321457,151322476
chr4,151322693,151326395
chr4,151408558,151408898
chr4,151409201,151410365
chr4,151435998,151436523
chr4,15144489,15144787
chr4,15145770,15146505
chr4,15147340,15147897
chr4,15149054,15151264
chr4,151666065,151667706
chr4,151671224,151672166
chr4,151674747,151675828
chr4,151686076,151692484
chr4,151694754,151695999
chr4,151718920,151720444
chr4,151760611,151760990
chr4,151761111,151761964
chr4,151779894,151782410
chr4,151798505,151800059
chr4,151805946,151809233
chr4,151957171,151957698
chr4,15198512,15199142
chr4,1520087,1520698
chr4,152021530,152022709
chr4,152032469,152033654
chr4,152037364,152040360
chr4,152071589,152072755
chr4,152089197,152091309
chr4,152109149,152110716
chr4,152115487,152116513
chr4,152243383,152244533
chr4,152255744,152256150
chr4,152257979,152259733
chr4,15232841,15233307
chr4,152352111,152353890
chr4,152364058,152364668
chr4,152379296,152380261
chr4,152380338,152382927
chr4,152535148,152537239
chr4,152679615,152680649
chr4,152683686,152684748
chr4,152687396,152692484
chr4,152713793,152715183
chr4,152779185,152781054
chr4,153221965,153224688
chr4,153241505,153243467
chr4,153248828,153249974
chr4,15339935,15340879
chr4,15341132,15341887
chr4,153465544,153467650
chr4,153467779,153468427
chr4,153483448,153484128
chr4,153485767,153487084
chr4,153487690,153489903
chr4,153497811,153499511
chr4,153518188,153519266
chr4,153530423,153532378
chr4,153538536,153539431
chr4,153552718,153555936
chr4,153564274,153566451
chr4,153566690,153567431
chr4,153572441,153574912
chr4,153651782,153652412
chr4,153660789,153661403
chr4,15366125,15366466
chr4,153684288,153684815
chr4,15374067,15376714
chr4,15377468,15378117
chr4,15378324,15378992
chr4,153904931,153905790
chr4,154010096,154010863
chr4,15411022,15411296
chr4,15413561,15414072
chr4,15414763,15415290
chr4,154416422,154416990
chr4,1544494,1545420
chr4,15451345,15451873
chr4,15451965,15452879
chr4,154549939,154550961
chr4,15469863,15470312
chr4,1547098,1548286
chr4,15479204,15480022
chr4,1548426,1549478
chr4,154959140,154959641
chr4,15542554,15542940
chr4,155473043,155474190
chr4,155495543,155497203
chr4,155505527,155507195
chr4,155509864,155511510
chr4,155511855,155515446
chr4,155525826,155527590
chr4,155591791,155592715
chr4,155608944,155609403
chr4,155615182,155616371
chr4,155617616,155618465
chr4,155665028,155669697
chr4,155669846,155670124
chr4,155670283,155671317
chr4,155671914,155672667
chr4,155673202,155674002
chr4,155674648,155677152
chr4,155681202,155681984
chr4,155686958,155687398
chr4,155687552,155688025
chr4,155688531,155688966
chr4,155690273,155690913
chr4,155692618,155694537
chr4,155757948,155760851
chr4,155953124,155954526
chr4,156152248,156153259
chr4,15650057,15650615
chr4,15651574,15656605
chr4,15681627,15682591
chr4,156837614,156838624
chr4,15691231,15691719
chr4,156943716,156944363
chr4,156946347,156947698
chr4,156969683,156972891
chr4,15702592,15703482
chr4,15753016,15755345
chr4,157700539,157701429
chr4,157701955,157702508
chr4,15777677,15779835
chr4,1578947,1580680
chr4,15793655,15794430
chr4,157992267,157993366
chr4,158006203,158006985
chr4,158007501,158008132
chr4,158008701,158009506
chr4,158032716,158034269
chr4,158051635,158052601
chr4,158079359,158079708
chr4,158120173,158120717
chr4,158159488,158160245
chr4,158161185,158163008
chr4,158163740,158167119
chr4,158167373,158174260
chr4,158179017,158179534
chr4,158208797,158211719
chr4,158217217,158218549
chr4,15854886,15856029
chr4,158625318,158626153
chr4,158670217,158673515
chr4,158673630,158674006
chr4,158722634,158724002
chr4,15873283,15873665
chr4,158768349,158768899
chr4,158768989,158769829
chr4,158771268,158772256
chr4,158774520,158775916
chr4,158782285,158783281
chr4,158785248,158787122
chr4,158800657,158801937
chr4,158804374,158807133
chr4,158807270,158808376
chr4,158809138,158812625
chr4,158814087,158814695
chr4,158819828,158820444
chr4,158823752,158828128
chr4,158835694,158836025
chr4,158840571,158842748
chr4,158896142,158896521
chr4,159102451,159106285
chr4,159171299,159172290
chr4,159172703,159174149
chr4,159175066,159175594
chr4,159175849,159176561
chr4,159177797,159181861
chr4,159185121,159185595
chr4,159197453,159198084
chr4,159200289,159205930
chr4,159206406,159207011
chr4,159212624,159214248
chr4,159216034,159217814
chr4,159219878,159221268
chr4,159226911,159231464
chr4,159231847,159233000
chr4,159234583,159236887
chr4,159238842,159240698
chr4,159240853,159241434
chr4,159248077,159250625
chr4,159251809,159252847
chr4,159258335,159258994
chr4,159266727,159268581
chr4,159271855,159273550
chr4,159278613,159279605
chr4,159282174,159283247
chr4,159298628,159298858
chr4,159334078,159334695
chr4,159334858,159335375
chr4,159345079,159345568
chr4,159358356,159359459
chr4,159366069,159367894
chr4,159394614,159395550
chr4,159397030,159398330
chr4,159398518,159399535
chr4,159400036,159402540
chr4,159428722,159429605
chr4,159445944,159446290
chr4,16021603,16022897
chr4,16104221,16105088
chr4,16117431,16118806
chr4,16125466,16126402
chr4,161577554,161577971
chr4,16196241,16197127
chr4,16222986,16223671
chr4,16224090,16225405
chr4,16225505,16228534
chr4,16231299,16232248
chr4,162346578,162347331
chr4,162705314,162706167
chr4,163165843,163167520
chr4,163494099,163495426
chr4,16439302,16439865
chr4,1644557,1645634
chr4,164956568,164957452
chr4,164977334,164977982
chr4,165111953,165113811
chr4,165206637,165208248
chr4,165221752,165223550
chr4,165326977,165327430
chr4,165327599,165328160
chr4,165378227,165380180
chr4,165426266,165426647
chr4,16544572,16545121
chr4,165579863,165581291
chr4,165631337,165631899
chr4,16573407,16573844
chr4,165839047,165839597
chr4,1666434,1667161
chr4,16668204,16669010
chr4,16669260,16669605
chr4,16683526,16684327
chr4,167099845,167100742
chr4,168257352,168259273
chr4,168264085,168265775
chr4,16826601,16828914
chr4,168317458,168319577
chr4,1683312,1684312
chr4,168335421,168336077
chr4,168408421,168409343
chr4,16844258,16845814
chr4,1684525,1685174
chr4,16846342,16847016
chr4,168479538,168482572
chr4,168488445,168490283
chr4,168496405,168499101
chr4,168502630,168504689
chr4,168507451,168508159
chr4,168515298,168516185
chr4,168521327,168523125
chr4,16852257,16852759
chr4,16856714,16858535
chr4,168569364,168569861
chr4,16858752,16863657
chr4,168587560,168588263
chr4,168598474,168599045
chr4,168603839,168605847
chr4,168610226,168610747
chr4,168618448,168620097
chr4,168630968,168634786
chr4,168636086,168637379
chr4,16864516,16867242
chr4,168711486,168711871
chr4,168715740,168717937
chr4,168718019,168718722
chr4,168734892,168736500
chr4,168765176,168767415
chr4,168789808,168790479
chr4,168795747,168797056
chr4,168811218,168811914
chr4,168815068,168816779
chr4,168816974,168817848
chr4,168831350,168834300
chr4,168835492,168842859
chr4,168844697,168845279
chr4,168847683,168850494
chr4,168850655,168851178
chr4,168853141,168856130
chr4,168856560,168857100
chr4,168857796,168858517
chr4,168859008,168859592
chr4,168868066,168870031
chr4,168870337,168870862
chr4,168877459,168878477
chr4,168885319,168885810
chr4,16889735,16898632
chr4,168908418,168909030
chr4,168919219,168920520
chr4,16898915,16899476
chr4,169009352,169010960
chr4,169049512,169051769
chr4,169056948,169058327
chr4,169058504,169061109
chr4,169061221,169061891
chr4,169061996,169063639
chr4,169070586,169071012
chr4,169079471,169082041
chr4,169133756,169134550
chr4,169137986,169138230
chr4,169201036,169202056
chr4,169269683,169271899
chr4,169397480,169398406
chr4,169594416,169595563
chr4,169611686,169613646
chr4,169619136,169622925
chr4,169626966,169627836
chr4,169645653,169646404
chr4,169648984,169652318
chr4,169659177,169661279
chr4,169661538,169663039
chr4,169757488,169758984
chr4,170026218,170027185
chr4,170027323,170027737
chr4,170089599,170090343
chr4,17058219,17060234
chr4,1711082,1713631
chr4,17166692,17167640
chr4,17168181,17169162
chr4,1719968,1721506
chr4,1722841,1723474
chr4,17231186,17233631
chr4,1726494,1728548
chr4,173039604,173040273
chr4,173168165,173170737
chr4,173331941,173334518
chr4,173334666,173335823
chr4,173369191,173370814
chr4,173370907,173373119
chr4,173447958,173450237
chr4,173485525,173486838
chr4,173505957,173511797
chr4,173515895,173530301
chr4,173530445,173535999
chr4,173536093,173541887
chr4,173542036,173543768
chr4,173547638,173548469
chr4,173557416,173558213
chr4,173578501,173579591
chr4,173585741,173586952
chr4,173590468,173591343
chr4,173642212,173642778
chr4,173642896,173643849
chr4,173652055,173652658
chr4,173668918,173670943
chr4,173679506,173681406
chr4,173683516,173685726
chr4,173697343,173699584
chr4,173745256,173748517
chr4,173990359,173991463
chr4,174122146,174122949
chr4,174217168,174218443
chr4,174282746,174284671
chr4,17510675,17512983
chr4,17576404,17579271
chr4,17579407,17580305
chr4,17580405,17582317
chr4,1759126,1759879
chr4,1759973,1760668
chr4,17613908,17615271
chr4,176195240,176196374
chr4,176229271,176231786
chr4,176236745,176239329
chr4,176319149,176321764
chr4,176380051,176381245
chr4,176382314,176384457
chr4,176491633,176494322
chr4,176508439,176508841
chr4,176538341,176539119
chr4,176717256,176717991
chr4,176726721,176727207
chr4,176781630,176782691
chr4,176791056,176792785
chr4,176838858,176839822
chr4,177441443,177443276
chr4,17809720,17810830
chr4,178185603,178186492
chr4,1784855,1785803
chr4,18020839,18023120
chr4,181294404,181294939
chr4,181311769,181312133
chr4,182325904,182326573
chr4,182448239,182448838
chr4,182748020,182748855
chr4,182916624,182918527
chr4,183063927,183064996
chr4,183097540,183100283
chr4,183129991,183130593
chr4,183130735,183131126
chr4,183142326,183143093
chr4,183154519,183155066
chr4,183155200,183155699
chr4,183164679,183166134
chr4,183262023,183262612
chr4,183407169,183407626
chr4,183443411,183445686
chr4,183503376,183507000
chr4,183658641,183660189
chr4,183722469,183723409
chr4,183737822,183738955
chr4,183758432,183759403
chr4,183763686,183767250
chr4,183767976,183768461
chr4,183783571,183784944
chr4,183797101,183798933
chr4,183807446,183808713
chr4,183830381,183831962
chr4,183875473,183877281
chr4,183904334,183906577
chr4,183907039,183907432
chr4,183960343,183962141
chr4,183987146,183989422
chr4,184019920,184020766
chr4,184156183,184156877
chr4,1842401,1844048
chr4,184267720,184268842
chr4,184339382,184339715
chr4,184342918,184349422
chr4,184354422,184356390
chr4,184383583,184389077
chr4,184389834,184391885
chr4,184392321,184393100
chr4,184393396,184393989
chr4,184394954,184396242
chr4,184396330,184396874
chr4,184397003,184398671
chr4,184398922,184400377
chr4,184406554,184408136
chr4,184408214,184411230
chr4,184412465,184414152
chr4,184416735,184418230
chr4,1844176,1844520
chr4,184425156,184425694
chr4,184438622,184439091
chr4,184440142,184441073
chr4,184441707,184442726
chr4,184447287,184450356
chr4,184451663,184452005
chr4,184453395,184454055
chr4,184471431,184476212
chr4,184534368,184535250
chr4,184536071,184538654
chr4,184647199,184649552
chr4,184649641,184650510
chr4,184655647,184656019
chr4,184729913,184730442
chr4,184734298,184734657
chr4,184745425,184749296
chr4,184755580,184757892
chr4,184758056,184758602
chr4,184792637,184793333
chr4,184803566,184805602
chr4,184805715,184811817
chr4,184812282,184814163
chr4,184814443,184818820
chr4,184818933,184819659
chr4,184822123,184826761
chr4,184979426,184979888
chr4,1850838,1852919
chr4,185111583,185114509
chr4,185115491,185117078
chr4,185119157,185121064
chr4,185127057,185129545
chr4,185137112,185139123
chr4,185139986,185140338
chr4,185140993,185147452
chr4,185148670,185149867
chr4,185201924,185204842
chr4,185208914,185210949
chr4,185236778,185237458
chr4,185362916,185363543
chr4,185385051,185385873
chr4,185395031,185398171
chr4,185424853,185426527
chr4,185470559,185471007
chr4,185471425,185471946
chr4,185503397,185505295
chr4,185510705,185511464
chr4,185513253,185514891
chr4,185531682,185533740
chr4,185534033,185536781
chr4,1855344,1857183
chr4,185565808,185569141
chr4,185576484,185577282
chr4,185582795,185583937
chr4,185597093,185598424
chr4,185646705,185647228
chr4,185647811,185648953
chr4,185652173,185652805
chr4,185653590,185656001
chr4,185656377,185657982
chr4,185661595,185663355
chr4,185672082,185673381
chr4,185673857,185674443
chr4,185682468,185682956
chr4,185683345,185684631
chr4,185685237,185686980
chr4,185692861,185694536
chr4,185700780,185702208
chr4,185708249,185709141
chr4,185709715,185710264
chr4,185711962,185712919
chr4,185715690,185718209
chr4,185722198,185722779
chr4,185723452,185724339
chr4,185728991,185730038
chr4,185730541,185731274
chr4,185734406,185735477
chr4,185736282,185737012
chr4,185737480,185738253
chr4,185738532,185739394
chr4,185739995,185740636
chr4,185742759,185743267
chr4,185747587,185747950
chr4,185749963,185750903
chr4,185758710,185759432
chr4,185760581,185762651
chr4,185768227,185769060
chr4,185771221,185776776
chr4,185777505,185779950
chr4,185780315,185780836
chr4,185781848,185785769
chr4,185786995,185788628
chr4,185791550,185792765
chr4,185793016,185793628
chr4,185794849,185795202
chr4,185795350,185796560
chr4,185797128,185798350
chr4,185799470,185801351
chr4,185802510,185806441
chr4,185806606,185812828
chr4,185813066,185814006
chr4,185816829,185818177
chr4,185820354,185820908
chr4,185830839,185832469
chr4,185832688,185834631
chr4,185834973,185840867
chr4,185846325,185847462
chr4,185847577,185851267
chr4,185862246,185862897
chr4,185863018,185867021
chr4,185867156,185868204
chr4,185868423,185868994
chr4,185869147,185871314
chr4,185921384,185922509
chr4,185925562,185926493
chr4,185932132,185933195
chr4,185965702,185966408
chr4,185998716,185999597
chr4,186000046,186000679
chr4,186014706,186016085
chr4,186028830,186031183
chr4,186068486,186069009
chr4,186144361,186144758
chr4,186144953,186145714
chr4,186189513,186193762
chr4,186200102,186200746
chr4,186651419,186652116
chr4,186675866,186677098
chr4,186684784,186685230
chr4,186685420,186686238
chr4,186692866,186694095
chr4,186699167,186702844
chr4,186705385,186706244
chr4,186710621,186711348
chr4,186713092,186714031
chr4,186714157,186714785
chr4,186723018,186727524
chr4,186843816,186845122
chr4,186845341,186845740
